Diseases & Risk Factors,Country Name,Gender,Numeric,Confidence_Range,Year_Bin,Numeric_log,Gender_Disease,Numeric_scaled
Cardiovascular diseases,Nepal,Males,23.258881,3.5487839999999977,2010s,3.1887827771429484,Males_Cardiovascular diseases,-0.34005937663976304
Cardiovascular diseases,Nepal,Females,26.758176,3.4298,2010s,3.3235304274279933,Females_Cardiovascular diseases,-0.3397353173133637
Cardiovascular diseases,Nepal,Males,24.003042,3.988415,2010s,3.2189974974657902,Males_Cardiovascular diseases,-0.3399904620977217
Cardiovascular diseases,Nepal,Females,28.216225,3.856921,2010s,3.374724205642487,Females_Cardiovascular diseases,-0.33960029172198103
Cardiovascular diseases,Nepal,Males,24.754195,4.572778,2010s,3.248597526462284,Males_Cardiovascular diseases,-0.33992090004730785
Cardiovascular diseases,Nepal,Females,29.683644,4.436675000000001,2010s,3.4237297438918226,Females_Cardiovascular diseases,-0.3394643984027022
Cardiovascular diseases,Nepal,Males,25.517389,5.155683,2010s,3.2778007064737653,Males_Cardiovascular diseases,-0.33985022291561356
Cardiovascular diseases,Nepal,Females,31.162697,5.026433000000001,2010s,3.470807302734848,Females_Cardiovascular diseases,-0.3393274276932053
Cardiovascular diseases,Nepal,Males,26.293293,5.867194000000001,,3.3066409943515374,Males_Cardiovascular diseases,-0.339778368748534
Cardiovascular diseases,Nepal,Females,32.651377,5.7054839999999984,,3.516053976501628,Females_Cardiovascular diseases,-0.33918956545580486
Cardiovascular diseases,Nepal,Males,27.077457,6.739979999999999,,3.3349670123785007,Males_Cardiovascular diseases,-0.33970574964736466
Cardiovascular diseases,Nepal,Females,34.145439,6.349944999999998,,3.5594948516581213,Females_Cardiovascular diseases,-0.33905120480735457
Cardiovascular diseases,Nepal,Males,1.1222075,0.91145343,1990s,0.7524568205195277,Males_Cardiovascular diseases,-0.3421093882858613
Cardiovascular diseases,Nepal,Females,1.3087627,0.6274583,1990s,0.836711753328311,Females_Cardiovascular diseases,-0.3420921119623595
Cardiovascular diseases,Nepal,Males,1.2143802,0.9171610600000001,2000s,0.7949725449272497,Males_Cardiovascular diseases,-0.34210085244562083
Cardiovascular diseases,Nepal,Females,1.4488197,0.6466151,2000s,0.8956061533733223,Females_Cardiovascular diseases,-0.34207914169918435
Cardiovascular diseases,Nepal,Males,1.3126868,0.9336612999999999,2000s,0.838409965520424,Males_Cardiovascular diseases,-0.3420917485631026
Cardiovascular diseases,Nepal,Females,1.6020998,0.6643306,2000s,0.9563187344662277,Females_Cardiovascular diseases,-0.34206494688395545
Cardiovascular diseases,Nepal,Males,1.4172157,0.9370928000000001,2000s,0.8826163406024918,Males_Cardiovascular diseases,-0.34208206845184497
Cardiovascular diseases,Nepal,Females,1.7688766,0.6841724000000002,2000s,1.018441678370937,Females_Cardiovascular diseases,-0.3420495021793886
Cardiovascular diseases,Nepal,Males,1.5275706,0.9459930000000001,2000s,0.9272586042622392,Males_Cardiovascular diseases,-0.34207184881201497
Cardiovascular diseases,Nepal,Females,1.9495782,0.7082082000000001,2000s,1.08166217707783,Females_Cardiovascular diseases,-0.3420327679404133
Cardiovascular diseases,Nepal,Males,1.6436342,0.9457572999999999,2000s,0.9721545614347012,Males_Cardiovascular diseases,-0.3420611005064175
Cardiovascular diseases,Nepal,Females,2.1452757,0.7338954,2000s,1.1459015492673061,Females_Cardiovascular diseases,-0.3420146449756366
Cardiovascular diseases,Nepal,Males,1.7656859,0.9382462000000003,2000s,1.0172886693106964,Males_Cardiovascular diseases,-0.3420497976606478
Cardiovascular diseases,Nepal,Females,2.3581944,0.7571481,2000s,1.211403448581839,Females_Cardiovascular diseases,-0.34199492720662894
Cardiovascular diseases,Nepal,Males,1.8935692,0.9355191,2000s,1.0624907574188416,Males_Cardiovascular diseases,-0.3420379547677063
Cardiovascular diseases,Nepal,Females,2.5910668,0.7920999999999996,2000s,1.278449317131637,Females_Cardiovascular diseases,-0.34197336158467334
Cardiovascular diseases,Nepal,Males,2.0267623,0.9252856,2000s,1.1074935003622197,Males_Cardiovascular diseases,-0.3420256201499427
Cardiovascular diseases,Nepal,Females,2.84486,0.8156794,2000s,1.3467371913714365,Females_Cardiovascular diseases,-0.34194985854950866
Cardiovascular diseases,Nepal,Males,2.1650964,0.9312720999999999,2000s,1.1521835132681608,Males_Cardiovascular diseases,-0.34201280943942414
Cardiovascular diseases,Nepal,Females,3.1205762,0.8466288,2000s,1.4159930079516565,Females_Cardiovascular diseases,-0.34192432529036665
Cardiovascular diseases,Nepal,Males,2.3083813,0.9339569000000001,2000s,1.196459036540593,Males_Cardiovascular diseases,-0.3419995402500082
Cardiovascular diseases,Nepal,Females,3.4187622,0.8888738999999997,2000s,1.4858596116207448,Females_Cardiovascular diseases,-0.3418967111697218
Cardiovascular diseases,Nepal,Males,2.457181,0.9338352999999997,2010s,1.240453517104315,Males_Cardiovascular diseases,-0.3419857603513285
Cardiovascular diseases,Nepal,Females,3.7405357,0.9410512000000004,2010s,1.5561501461986962,Females_Cardiovascular diseases,-0.34186691268069386
Cardiovascular diseases,Nepal,Males,2.6134796,0.9364195000000004,2010s,1.2846711862289064,Males_Cardiovascular diseases,-0.34197128600177146
Cardiovascular diseases,Nepal,Females,4.0875275,0.9935554,2010s,1.6267919561595097,Females_Cardiovascular diseases,-0.3418347787997338
Cardiovascular diseases,Nepal,Males,2.7782565,0.9643858999999999,2010s,1.3292626598398019,Males_Cardiovascular diseases,-0.3419560265020093
Cardiovascular diseases,Nepal,Females,4.4605039,1.0644782,2010s,1.6975410748757005,Females_Cardiovascular diseases,-0.34180023856207253
Cardiovascular diseases,Nepal,Males,2.9528633,0.9960206,2010s,1.3744402023859656,Males_Cardiovascular diseases,-0.3419398566843767
Cardiovascular diseases,Nepal,Females,4.8593011,1.1472296000000002,2010s,1.768030330264537,Females_Cardiovascular diseases,-0.341763307136742
Cardiovascular diseases,Nepal,Males,3.1400323,1.0340392999999999,2010s,1.4207035897391551,Males_Cardiovascular diseases,-0.34192252351867825
Cardiovascular diseases,Nepal,Females,5.2847493,1.2694358000000001,2010s,1.8381259526229312,Females_Cardiovascular diseases,-0.3417239076413837
Cardiovascular diseases,Nepal,Males,3.3406682,1.1339179000000001,2010s,1.468028299394847,Males_Cardiovascular diseases,-0.34190394322333145
Cardiovascular diseases,Nepal,Females,5.7353109,1.4307261000000002,2010s,1.9073639706380308,Females_Cardiovascular diseases,-0.341682182468571
Cardiovascular diseases,Nepal,Males,3.5530187,1.2766229,2010s,1.5157904635262884,Males_Cardiovascular diseases,-0.3418842780736397
Cardiovascular diseases,Nepal,Females,6.207538,1.6299981,2010s,1.975127422802335,Females_Cardiovascular diseases,-0.341638450918092
Cardiovascular diseases,Nepal,Males,3.7754238,1.4656399999999996,2010s,1.5634827239209985,Males_Cardiovascular diseases,-0.3418636817972772
Cardiovascular diseases,Nepal,Females,6.6978857,1.9128312000000003,2010s,2.040945706738851,Females_Cardiovascular diseases,-0.3415930412726167
Cardiovascular diseases,Nepal,Males,4.0092252,1.7127811999999998,2010s,1.6112812524385183,Males_Cardiovascular diseases,-0.3418420301433883
Cardiovascular diseases,Nepal,Females,7.2070643,2.2644978,2010s,2.104995283392075,Females_Cardiovascular diseases,-0.3415458877533698
Cardiovascular diseases,Nepal,Males,4.2564709,1.9927370999999998,2010s,1.6594598700153809,Males_Cardiovascular diseases,-0.34181913345277004
Cardiovascular diseases,Nepal,Females,7.7377416,2.6490264000000003,2010s,2.1676517581075485,Females_Cardiovascular diseases,-0.34149674330330965
Cardiovascular diseases,Nepal,Males,4.518158,2.3597293,,1.7080441089480467,Males_Cardiovascular diseases,-0.34179489938695007
Cardiovascular diseases,Nepal,Females,8.2908548,3.1622306,,2.2290305615099335,Females_Cardiovascular diseases,-0.34144552113112503
Cardiovascular diseases,Nepal,Males,4.7943171,2.7727201,,1.756877626879611,Males_Cardiovascular diseases,-0.34176932511215324
Cardiovascular diseases,Nepal,Females,8.8657387,3.6901022999999995,,2.2890680175631872,Females_Cardiovascular diseases,-0.3413922828390143
Cardiovascular diseases,Nepal,Males,0.44813612,1.07799922,1990s,0.37027729507014406,Males_Cardiovascular diseases,-0.3421718120361733
Cardiovascular diseases,Nepal,Females,0.65277889,1.10615304,1990s,0.5024580470364242,Females_Cardiovascular diseases,-0.34215286067648554
Cardiovascular diseases,Nepal,Males,0.47722571,1.11150028,2000s,0.39016580839396064,Males_Cardiovascular diseases,-0.3421691181355617
Cardiovascular diseases,Nepal,Females,0.70194611,1.12595623,2000s,0.5317723669002007,Females_Cardiovascular diseases,-0.3421483074461365
Cardiovascular diseases,Nepal,Males,0.50724605,1.1267176399999999,2000s,0.4102841777171667,Males_Cardiovascular diseases,-0.3421663380409544
Cardiovascular diseases,Nepal,Females,0.75434572,1.15112871,2000s,0.5620959782904245,Females_Cardiovascular diseases,-0.34214345487374115
Cardiovascular diseases,Nepal,Males,0.53742095,1.15415111,2000s,0.4301063047426119,Males_Cardiovascular diseases,-0.3421635436330042
Cardiovascular diseases,Nepal,Females,0.80990763,1.16133597,2000s,0.5932758108263277,Females_Cardiovascular diseases,-0.34213830945012635
Cardiovascular diseases,Nepal,Males,0.56670322,1.1676457599999999,2000s,0.4489735516906119,Males_Cardiovascular diseases,-0.3421608318888696
Cardiovascular diseases,Nepal,Females,0.86738039,1.1846214499999999,2000s,0.6245365877808912,Females_Cardiovascular diseases,-0.3421329870683632
Cardiovascular diseases,Nepal,Males,0.59345029,1.1753511,2000s,0.46590165890702073,Males_Cardiovascular diseases,-0.3421583549220842
Cardiovascular diseases,Nepal,Females,0.92550358,1.19777577,2000s,0.6551875335284338,Females_Cardiovascular diseases,-0.34212760445220775
Cardiovascular diseases,Nepal,Males,0.61745048,1.1710760900000001,2000s,0.4808511317774339,Males_Cardiovascular diseases,-0.34215613233570463
Cardiovascular diseases,Nepal,Females,0.98253908,1.21115006,2000s,0.6843783868168146,Females_Cardiovascular diseases,-0.3421223225637957
Cardiovascular diseases,Nepal,Males,0.63843615,1.1725618299999998,2000s,0.4937422198286249,Males_Cardiovascular diseases,-0.3421541889150773
Cardiovascular diseases,Nepal,Females,1.039061,1.25026855,2000s,0.7124894077706219,Females_Cardiovascular diseases,-0.3421170882365035
Cardiovascular diseases,Nepal,Males,0.65606735,1.17001386,2000s,0.5044457254259093,Males_Cardiovascular diseases,-0.3421525561419628
Cardiovascular diseases,Nepal,Females,1.0922398,1.27018322,2000s,0.7382351667845382,Females_Cardiovascular diseases,-0.3421121635056344
Cardiovascular diseases,Nepal,Males,0.67129843,1.1418096199999999,2000s,0.5136008273238012,Males_Cardiovascular diseases,-0.34215114563683957
Cardiovascular diseases,Nepal,Females,1.1403972,1.27691388,2000s,0.760991419287459,Females_Cardiovascular diseases,-0.3421077037917191
Cardiovascular diseases,Nepal,Males,0.68499399,1.1353074900000002,2000s,0.5217619970323856,Males_Cardiovascular diseases,-0.34214987733166724
Cardiovascular diseases,Nepal,Females,1.1852333,1.2927889600000002,2000s,0.7817225963030514,Females_Cardiovascular diseases,-0.34210355165354145
Cardiovascular diseases,Nepal,Males,0.69744359,1.11686682,2010s,0.529123348676159,Males_Cardiovascular diseases,-0.34214872441115324
Cardiovascular diseases,Nepal,Females,1.2287113,1.33999152,2010s,0.8014235260511875,Females_Cardiovascular diseases,-0.34209952528497484
Cardiovascular diseases,Nepal,Males,0.71009141,1.10855661,2010s,0.5365468252261908,Males_Cardiovascular diseases,-0.34214755313407325
Cardiovascular diseases,Nepal,Females,1.2726649,1.38674016,2010s,0.8209531076932368,Females_Cardiovascular diseases,-0.34209545487250353
Cardiovascular diseases,Nepal,Males,0.72300793,1.1121396300000002,2010s,0.5440715599728102,Males_Cardiovascular diseases,-0.34214635697348356
Cardiovascular diseases,Nepal,Females,1.3181021,1.4436046500000002,2010s,0.8407487905394269,Females_Cardiovascular diseases,-0.34209124706823857
Cardiovascular diseases,Nepal,Males,0.73590311,1.14052014,2010s,0.5515278024686174,Males_Cardiovascular diseases,-0.342145162789128
Cardiovascular diseases,Nepal,Females,1.3647877,1.5393903200000003,2010s,0.8606882504726978,Females_Cardiovascular diseases,-0.34208692365335397
Cardiovascular diseases,Nepal,Males,0.7490776,1.17149404,2010s,0.5590885632626311,Males_Cardiovascular diseases,-0.3421439427387021
Cardiovascular diseases,Nepal,Females,1.4120102,1.65838726,2010s,0.8804605077117189,Females_Cardiovascular diseases,-0.34208255051775355
Cardiovascular diseases,Nepal,Males,0.76288776,1.24115587,2010s,0.5669532371803463,Males_Cardiovascular diseases,-0.34214266382076375
Cardiovascular diseases,Nepal,Females,1.4612723,1.7847853100000002,2010s,0.9006784113669227,Females_Cardiovascular diseases,-0.34207798850084925
Cardiovascular diseases,Nepal,Males,0.77991378,1.3230940100000002,2010s,0.576564924928579,Males_Cardiovascular diseases,-0.3421410870915733
Cardiovascular diseases,Nepal,Females,1.514492,1.95672845,2010s,0.9220707950777939,Females_Cardiovascular diseases,-0.3420730599823525
Cardiovascular diseases,Nepal,Males,0.80143102,1.46511287,2010s,0.5885813601592905,Males_Cardiovascular diseases,-0.34213909444382556
Cardiovascular diseases,Nepal,Females,1.5717091,2.14371752,2010s,0.9445706973349297,Females_Cardiovascular diseases,-0.3420677612765033
Cardiovascular diseases,Nepal,Males,0.82798069,1.6391713399999999,2010s,0.6032119095188341,Males_Cardiovascular diseases,-0.34213663575766845
Cardiovascular diseases,Nepal,Females,1.6342495,2.36902681,2010s,0.9685983216901364,Females_Cardiovascular diseases,-0.3420619695956371
Cardiovascular diseases,Nepal,Males,0.85955672,1.8205527,2010s,0.6203381367411257,Males_Cardiovascular diseases,-0.34213371159522654
Cardiovascular diseases,Nepal,Females,1.7022947,2.64624437,2010s,0.9941013009481082,Females_Cardiovascular diseases,-0.3420556681315774
Cardiovascular diseases,Nepal,Males,0.89628976,2.0721452599999997,,0.6398992191601927,Males_Cardiovascular diseases,-0.34213030985739107
Cardiovascular diseases,Nepal,Females,1.7777901,2.95914935,,1.0216556835221422,Females_Cardiovascular diseases,-0.34204867672660294
Cardiovascular diseases,Nepal,Males,0.94182314,2.41935931,,0.6636272946611501,Males_Cardiovascular diseases,-0.34212609314618164
Cardiovascular diseases,Nepal,Females,1.8632505,3.3421728500000003,,1.0519575179224085,Females_Cardiovascular diseases,-0.34204076249254783
Cardiovascular diseases,Nepal,Males,74.2,25.199999999999996,1990s,4.320151230955794,Males_Cardiovascular diseases,-0.3353418707681028
Cardiovascular diseases,Nepal,Females,55.2,11.099999999999994,1990s,4.028916756899646,Females_Cardiovascular diseases,-0.3371014043889003
Cardiovascular diseases,Nepal,Males,67.5,21.599999999999994,2000s,4.22683374526818,Males_Cardiovascular diseases,-0.33596233788701557
Cardiovascular diseases,Nepal,Females,41.5,15.799999999999997,2000s,3.7495040759303713,Females_Cardiovascular diseases,-0.33837012073652795
Cardiovascular diseases,Nepal,Males,64.1,22.300000000000004,2000s,4.175924549214524,Males_Cardiovascular diseases,-0.33627720179810566
Cardiovascular diseases,Nepal,Females,35.7,14.199999999999996,2000s,3.6027767550605247,Females_Cardiovascular diseases,-0.3389072415260345
Cardiovascular diseases,Nepal,Males,59.9,20.5,2000s,4.109233174715851,Males_Cardiovascular diseases,-0.33666615133533456
Cardiovascular diseases,Nepal,Females,28.1,11.5,2000s,3.370738174177447,Females_Cardiovascular diseases,-0.3396110549743535
Cardiovascular diseases,Nepal,Males,53.6,17.699999999999996,2010s,4.000033882750859,Males_Cardiovascular diseases,-0.33724957564117797
Cardiovascular diseases,Nepal,Females,18.9,6.5,2010s,2.990719731730447,Females_Cardiovascular diseases,-0.3404630396749502
Cardiovascular diseases,Nepal,Males,47.8,19.1,2010s,3.8877303128591016,Males_Cardiovascular diseases,-0.33778669643068454
Cardiovascular diseases,Nepal,Females,12.7,5.899999999999999,2010s,2.617395832834079,Females_Cardiovascular diseases,-0.34103720327752624
Cardiovascular diseases,Nepal,Males,46.8,17.5,,3.86702563949741,Males_Cardiovascular diseases,-0.3378793034633581
Cardiovascular diseases,Nepal,Females,11.9,4.6,,2.5572273113676265,Females_Cardiovascular diseases,-0.34111128890366504
Cardiovascular diseases,Nepal,Males,45.7,18.199999999999996,,3.8437441646748516,Males_Cardiovascular diseases,-0.337981171199299
Cardiovascular diseases,Nepal,Females,10.9,4.9,,2.4765384001174837,Females_Cardiovascular diseases,-0.3412038959363386
Cardiovascular diseases,Nepal,Males,8.131941523,1.5957691090000008,1990s,2.211778325120984,Males_Cardiovascular diseases,-0.34146023761816047
Cardiovascular diseases,Nepal,Females,7.668119063,1.19324691,1990s,2.159651819505018,Females_Cardiovascular diseases,-0.3415031908398684
Cardiovascular diseases,Nepal,Males,8.196624455,1.5834154510000005,2000s,2.218836509662911,Males_Cardiovascular diseases,-0.3414542475237633
Cardiovascular diseases,Nepal,Females,7.720485829,1.2055402420000005,2000s,2.1656749507037647,Females_Cardiovascular diseases,-0.34149834130905843
Cardiovascular diseases,Nepal,Males,8.279263802,1.5583304640000009,2000s,2.2277822119701503,Males_Cardiovascular diseases,-0.34144659453905557
Cardiovascular diseases,Nepal,Females,7.790216791,1.201470153999999,2000s,2.1736393747604126,Females_Cardiovascular diseases,-0.3414918837315821
Cardiovascular diseases,Nepal,Males,8.372547275,1.5655284379999994,2000s,2.2377849136269456,Males_Cardiovascular diseases,-0.3414379558334235
Cardiovascular diseases,Nepal,Females,7.870825447,1.2150687689999993,2000s,2.1827678525327743,Females_Cardiovascular diseases,-0.3414844188031422
Cardiovascular diseases,Nepal,Males,8.469145502,1.5657789690000001,2000s,2.248038671025453,Males_Cardiovascular diseases,-0.34142901015825955
Cardiovascular diseases,Nepal,Females,7.955768989,1.249669838,2000s,2.1922979044109834,Females_Cardiovascular diseases,-0.3414765524337728
Cardiovascular diseases,Nepal,Males,8.561632551,1.557624487,2000s,2.2577584814170097,Males_Cardiovascular diseases,-0.3414204452070909
Cardiovascular diseases,Nepal,Females,8.038404096,1.245509061,2000s,2.2014826207663116,Females_Cardiovascular diseases,-0.34146889984171885
Cardiovascular diseases,Nepal,Males,8.664816228,1.553607822000001,2000s,2.2684920983046646,Males_Cardiovascular diseases,-0.34141088967294364
Cardiovascular diseases,Nepal,Females,8.133735729,1.2334982000000005,2000s,2.211974781675101,Females_Cardiovascular diseases,-0.3414600714620668
Cardiovascular diseases,Nepal,Males,8.784634034,1.5666784380000003,2000s,2.2808131994332346,Males_Cardiovascular diseases,-0.3413997937014685
Cardiovascular diseases,Nepal,Females,8.246741831,1.2612400509999997,2000s,2.2242712549887096,Females_Cardiovascular diseases,-0.3414496063022866
Cardiovascular diseases,Nepal,Males,8.900188248,1.5733226659999993,2000s,2.2925537719092572,Males_Cardiovascular diseases,-0.341389092568597
Cardiovascular diseases,Nepal,Females,8.355712567,1.2408263770000003,2000s,2.2359871264671956,Females_Cardiovascular diseases,-0.34143951484577734
Cardiovascular diseases,Nepal,Males,8.990292684,1.5744097890000006,2000s,2.3016138899289906,Males_Cardiovascular diseases,-0.3413807482641483
Cardiovascular diseases,Nepal,Females,8.438841421,1.2623087639999993,2000s,2.244833241799094,Females_Cardiovascular diseases,-0.3414318165292789
Cardiovascular diseases,Nepal,Males,9.033463233,1.5721251909999996,2000s,2.3059258298135425,Males_Cardiovascular diseases,-0.34137675036770654
Cardiovascular diseases,Nepal,Females,8.474127595,1.269343396,2000s,2.2485646723230492,Females_Cardiovascular diseases,-0.3414285487814103
Cardiovascular diseases,Nepal,Males,9.043995127,1.5401112070000007,2010s,2.306974956129948,Males_Cardiovascular diseases,-0.3413757750402548
Cardiovascular diseases,Nepal,Females,8.475370232,1.239290874,2010s,2.2486958248225113,Females_Cardiovascular diseases,-0.34142843370448506
Cardiovascular diseases,Nepal,Males,9.051262166,1.511393330999999,2010s,2.307698215276206,Males_Cardiovascular diseases,-0.3413751020613367
Cardiovascular diseases,Nepal,Females,8.472468688,1.200287619,2010s,2.2483895583364037,Females_Cardiovascular diseases,-0.34142870240786505
Cardiovascular diseases,Nepal,Males,9.05601964,1.5257404049999987,2010s,2.3081714243488873,Males_Cardiovascular diseases,-0.3413746614857865
Cardiovascular diseases,Nepal,Females,8.467529385,1.221934623000001,2010s,2.2478679845650724,Females_Cardiovascular diseases,-0.34142915982205935
Cardiovascular diseases,Nepal,Males,9.059050914,1.5298513109999998,2010s,2.3084728176763236,Males_Cardiovascular diseases,-0.34137438076849613
Cardiovascular diseases,Nepal,Females,8.462634684,1.241719797,2010s,2.2473508521100927,Females_Cardiovascular diseases,-0.3414296131057948
Cardiovascular diseases,Nepal,Males,9.061136564,1.5631398870000002,2010s,2.308680136818827,Males_Cardiovascular diseases,-0.34137418762263844
Cardiovascular diseases,Nepal,Females,8.459848085,1.2299863469999988,2010s,2.247056324266769,Females_Cardiovascular diseases,-0.34142987116445944
Cardiovascular diseases,Nepal,Males,9.061436041,1.5490416299999996,2010s,2.3087099020984363,Males_Cardiovascular diseases,-0.34137415988896214
Cardiovascular diseases,Nepal,Females,8.459493894,1.2103306249999992,2010s,2.2470188820554666,Females_Cardiovascular diseases,-0.341429903965037
Cardiovascular diseases,Nepal,Males,9.060881867,1.5653426320000001,2010s,2.308654821565202,Males_Cardiovascular diseases,-0.3413742112093719
Cardiovascular diseases,Nepal,Females,8.459567731,1.2113137750000007,2010s,2.247026687622303,Females_Cardiovascular diseases,-0.3414298971272115
Cardiovascular diseases,Nepal,Males,9.061328229,1.5605189670000001,2010s,2.308699186672011,Males_Cardiovascular diseases,-0.34137416987311153
Cardiovascular diseases,Nepal,Females,8.459410695,1.2134146129999994,2010s,2.2470100867259473,Females_Cardiovascular diseases,-0.3414299116698495
Cardiovascular diseases,Nepal,Males,9.062114994,1.5704986399999985,2010s,2.3087773805468546,Males_Cardiovascular diseases,-0.3413740970131395
Cardiovascular diseases,Nepal,Females,8.459234921,1.2144289789999991,2010s,2.2469915046346527,Females_Cardiovascular diseases,-0.341429927947758
Cardiovascular diseases,Nepal,Males,9.1896076,11.648250399999998,1990s,2.321368338151657,Males_Cardiovascular diseases,-0.34136229030121
Cardiovascular diseases,Nepal,Females,13.61928,16.8246547,1990s,2.6823412055029103,Females_Cardiovascular diseases,-0.3409520714845301
Cardiovascular diseases,Nepal,Males,9.2189293,11.030003399999998,2000s,2.3242418141209646,Males_Cardiovascular diseases,-0.34135957490558005
Cardiovascular diseases,Nepal,Females,13.140811,15.475721799999999,2000s,2.649065013844907,Females_Cardiovascular diseases,-0.34099638107884633
Cardiovascular diseases,Nepal,Males,9.2515068,10.4495308,2000s,2.3274246996583074,Males_Cardiovascular diseases,-0.34135655799997316
Cardiovascular diseases,Nepal,Females,12.678263,14.238053099999998,2000s,2.6158079304483532,Females_Cardiovascular diseases,-0.34103921627659545
Cardiovascular diseases,Nepal,Males,9.2869816,9.9909278,2000s,2.330879173481988,Males_Cardiovascular diseases,-0.34135327278401045
Cardiovascular diseases,Nepal,Females,12.230494,13.0815576,2000s,2.5825243168099634,Females_Cardiovascular diseases,-0.34108068283500864
Cardiovascular diseases,Nepal,Males,9.3241529,9.505504,2000s,2.3344860918978023,Males_Cardiovascular diseases,-0.34134983046021683
Cardiovascular diseases,Nepal,Females,11.796906,11.899237200000002,2000s,2.549203422956886,Females_Cardiovascular diseases,-0.3411208361330915
Cardiovascular diseases,Nepal,Males,9.3625984,9.0851972,2000s,2.3382030161943748,Males_Cardiovascular diseases,-0.3413462701365422
Cardiovascular diseases,Nepal,Females,11.377824,10.901903700000002,2000s,2.5159064844408356,Females_Cardiovascular diseases,-0.34115964607355836
Cardiovascular diseases,Nepal,Males,9.4026823,8.6303841,2000s,2.3420636863549062,Males_Cardiovascular diseases,-0.34134255808550523
Cardiovascular diseases,Nepal,Females,10.974634,9.987605600000002,2000s,2.4827905791555787,Females_Cardiovascular diseases,-0.34119698430306206
Cardiovascular diseases,Nepal,Males,9.4440136,8.1926897,2000s,2.3460289530191063,Males_Cardiovascular diseases,-0.3413387305164557
Cardiovascular diseases,Nepal,Females,10.588573,9.1961483,2000s,2.4500195263891285,Females_Cardiovascular diseases,-0.34123273626670303
Cardiovascular diseases,Nepal,Males,9.4857368,7.790813900000001,2000s,2.350015933701816,Males_Cardiovascular diseases,-0.34133486665471
Cardiovascular diseases,Nepal,Females,10.21871,8.5016229,2000s,2.417582920222586,Females_Cardiovascular diseases,-0.34126698818162876
Cardiovascular diseases,Nepal,Males,9.5277023,7.5929576999999995,2000s,2.3540100972074764,Males_Cardiovascular diseases,-0.3413309803542804
Cardiovascular diseases,Nepal,Females,9.8642511,7.9512116,2000s,2.3854776835831117,Females_Cardiovascular diseases,-0.34129981356856254
Cardiovascular diseases,Nepal,Males,9.5697918,7.3988205,2000s,2.3580001024317667,Males_Cardiovascular diseases,-0.34132708257057864
Cardiovascular diseases,Nepal,Females,9.5241861,7.4904007,2000s,2.3536760464120428,Females_Cardiovascular diseases,-0.34133130597912864
Cardiovascular diseases,Nepal,Males,9.6129189,7.355136,2010s,2.3620720231788312,Males_Cardiovascular diseases,-0.34132308869781985
Cardiovascular diseases,Nepal,Females,9.1980619,7.1207442,2010s,2.322197692432154,Females_Cardiovascular diseases,-0.3413615073735737
Cardiovascular diseases,Nepal,Males,9.6596251,7.3081287999999995,2010s,2.366463249263725,Males_Cardiovascular diseases,-0.34131876337523037
Cardiovascular diseases,Nepal,Females,8.8857441,6.941287699999999,2010s,2.2910937294597167,Females_Cardiovascular diseases,-0.3413904301982828
Cardiovascular diseases,Nepal,Males,9.7108088,7.5377062,2010s,2.371253399815584,Males_Cardiovascular diseases,-0.3413140234046521
Cardiovascular diseases,Nepal,Females,8.5865459,6.934745799999999,2010s,2.260360646747948,Females_Cardiovascular diseases,-0.34141813805576604
Cardiovascular diseases,Nepal,Males,9.7676287,7.7871978,2010s,2.3765442905099414,Males_Cardiovascular diseases,-0.3413087614823163
Cardiovascular diseases,Nepal,Females,8.2994366,7.018646600000001,2010s,2.2299538176789677,Females_Cardiovascular diseases,-0.3414447263960921
Cardiovascular diseases,Nepal,Males,9.8325281,8.0924885,2010s,2.3825534686742587,Males_Cardiovascular diseases,-0.34130275134146
Cardiovascular diseases,Nepal,Females,8.0240488,7.1564054,2010s,2.1998931025424993,Females_Cardiovascular diseases,-0.34147022924308457
Cardiovascular diseases,Nepal,Males,9.9055958,8.6103343,2010s,2.3892760336494367,Males_Cardiovascular diseases,-0.34129598475857875
Cardiovascular diseases,Nepal,Females,7.7590985,7.433600900000001,2010s,2.1700929886937,Females_Cardiovascular diseases,-0.3414947655041735
Cardiovascular diseases,Nepal,Males,9.9842319,9.1703719,2010s,2.396460780770116,Males_Cardiovascular diseases,-0.3412887025026967
Cardiovascular diseases,Nepal,Females,7.5029397,7.776823599999999,2010s,2.1404119507637853,Females_Cardiovascular diseases,-0.34151848761053477
Cardiovascular diseases,Nepal,Males,10.066348,9.762138499999999,2010s,2.403908791659021,Males_Cardiovascular diseases,-0.341281097974341
Cardiovascular diseases,Nepal,Females,7.2543755,8.1035077,2010s,2.110743423389868,Females_Cardiovascular diseases,-0.3415415064035256
Cardiovascular diseases,Nepal,Males,10.152924,10.3537118,2010s,2.4117017056791314,Males_Cardiovascular diseases,-0.34127308042788024
Cardiovascular diseases,Nepal,Females,7.0138774,8.3552415,2010s,2.081174713868833,Females_Cardiovascular diseases,-0.34156377821893025
Cardiovascular diseases,Nepal,Males,10.245381,10.9663334,2010s,2.4199574665625176,Males_Cardiovascular diseases,-0.3412645182594603
Cardiovascular diseases,Nepal,Females,6.7823186,8.7123043,2010s,2.0518543143565453,Females_Cardiovascular diseases,-0.3415852221922877
Cardiovascular diseases,Nepal,Males,10.344032,11.836913699999998,,2.428691790660264,Males_Cardiovascular diseases,-0.34125538248308007
